time                                       <gas> H2(g)                                <gas> H2O(g)                               <gas> CO(g)                                 <gas> CO2(g)                               <gas> CH4(g)                                <gas> CH3COOH(g)                            <Pd111> *                                   <Pd111> H*                                  <Pd111> O*                                  <Pd111> OH*                                 <Pd111> H2O*                                <Pd111> C*                                 <Pd111> CO*                                 <Pd111> CO2*                                <Pd111> COOH*                               <Pd111> CCO*                                <Pd111> CCOO*                               <Pd111> CCOOH*                              <Pd111> CH*                                 <Pd111> CHCO*                               <Pd111> CHCOO*                              <Pd111> CHCOOH*                             <Pd111> CH2*                                <Pd111> CH2CO*                              <Pd111> CH2COO*                             <Pd111> CH2COOH*                            <Pd111> CH3*                                <Pd111> CH3CO*                              <Pd111> CH3COO*                             <Pd111> CH3COOH*                            <Pd111> co-H2O*
1.93392113424423586414287549891734152e+07  7.66005169365611658685047262220084598e-09  4.1305516733373292545021568109843433e-21    7.65628061017543911411293233050726366e-11  5.59239924443042011499207914826080473e-09   1.01726611313159615555377856360962541e-15  -3.86285413392858696992449105388701661e-09  -2.133286377168200070911977360366501e-09    -1.38648690415731291255648495404994478e-14   7.65551186812921102155190543983233834e-11   2.8839200912379085391499030222055421e-22    1.30688966922570019839108112536253325e-54  1.19328138388777540835190439174267227e-10  -6.5812997679827664987868924020455078e-15   -3.02967351727479902606893103955344751e-46  -5.00052098256873420793847378217186819e-34  -3.53592513011878516417832858377216207e-25  -1.19010630901986949852968785391049447e-26  -2.62071146317019087293599237254767296e-18   5.5496252097414391001802104421358068e-09   -1.14926497390524113680100808293277807e-23  -6.98459743411151627916064737188889598e-21  -1.25749565666418284883171747096554103e-27   1.54493655193686726555287318387989141e-29  -1.21672022624411182946358966267945798e-19  -2.3797181093149985310690607014525016e-16   -7.58345739793013245120467196358011173e-23  -2.5327559676233871062158140712335505e-45   -4.43871298501471719661626175925687798e-18  -3.61220139827653903729212802082460452e-09  -3.82687855384449359999533646070269034e-20  0.0000000000   
1.99603694643987266078358198823686989e+07  7.56725293991340196112968859277120851e-09  4.19013432739656237243292829874384795e-21   7.56568230050868296503130482441288608e-11  5.52642186663857135619717602498840566e-09   1.00081113884361718356719069730498022e-15  -3.81169343205671317046624898530674524e-09  -2.09694275368861171220533811910542801e-09  -1.3568604733605436204810625223355527e-14    7.56492236762827716918935599513853437e-11   2.83856622945638535467358297633110775e-22   1.26749220769711825228639841448141097e-54  1.18658042804109817187612708152690858e-10  -6.43940811694460246911549046198316296e-15  -2.96449924488157874934372150936336807e-46  -4.87087295595308778547564223931306557e-34  -3.47748229636899960725371241369008602e-25  -1.15941143598938021750515961048738882e-26  -2.5756713176201047394858535499812161e-18    5.48341204891839835915096453135290623e-09  -1.12449310965984024295405527120335517e-23  -6.83496123640615821506905554590271806e-21  -1.22714421795639389738367028552401024e-27   1.51985138521790127348774102808785803e-29  -1.19671053166186546996070396052669711e-19  -2.32852566862879620148894194825822541e-16  -7.42727550821335268180288769977170926e-23  -2.47666141350604079155238132498051497e-45  -4.30895480866935313728988843310006214e-18  -3.58075631379634700005921445328783345e-09  -3.74806606551346065442581632244592781e-20  0.0000000000   
2.05815275863550945742428847755639825e+07  7.47713702536660103088136250607212332e-09  4.2478644829667545639132947135858598e-21    7.47711408941014161654338734601414922e-11  5.46191947846433876442018349848533506e-09   9.84857307965998989559564828803476141e-16  -3.76288507533238918798706482792535357e-09  -2.06382879144609177643770204229178068e-09  -1.33019616142661186864369921269330332e-14   7.47636204357057724277334155745980943e-11   2.79427172473424415432788051208666638e-22   1.22944530622968719029646646027247887e-54  1.18010688447535042586147900251247739e-10  -6.30591005317801431936725422593455258e-15  -2.90317816740999111079830870461632606e-46  -4.75274727180619089170387648628730179e-34  -3.42139721185787416746044541363138421e-25  -1.13085429840636391473452202861710077e-26  -2.53468347131276823262802116048342347e-18   5.41867142775183977764844146560917394e-09  -1.10118604214415259635079775917861356e-23  -6.69413265610324439569930817381594552e-21  -1.19945820073446202902407294044449551e-27   1.49541503430920275614454872241967308e-29  -1.17747204503957692465422371292925532e-19  -2.28035979599687553106357289958647047e-16  -7.28472241376409984990828817075425303e-23  -2.42106846946886015394043911432912477e-45  -4.18646301484653093516874716888777334e-18  -3.54759710239918785152678743961792003e-09  -3.67613110230807002915429036294620395e-20  0.0000000000   
2.13126070766647156108910153847106045e+07  7.37392164540794250312188157421927521e-09  4.31349943452706451868213292603062255e-21   7.37521502456379436174085657555249905e-11  5.38770477539022395234966279917166023e-09   9.66671017059976290668238715148148137e-16  -3.70765895497759628496150071947569159e-09  -2.02759165384325452963242663146574863e-09  -1.30097606613023622503645433198494781e-14   7.37447176357684934998803976951805681e-11   2.7420645486932463370521818071338623e-22    1.18340484838842163784562501977306181e-54  1.17273398433624891475750328524889532e-10  -6.15276424915516621331218977751091854e-15  -2.83283747273957433900161877297066168e-46  -4.61903832164601084167966573998148947e-34  -3.35691999131404605785499510682497441e-25  -1.09802963859974928243230818410634151e-26  -2.4898686140370822945491059405332743e-18    5.34417513000518282308045266222177719e-09  -1.07444779128105023387645906446172656e-23  -6.53259794909262999331369920390583753e-21  -1.16827367967628711536296580775429511e-27   1.46663830843231548387732260583496589e-29  -1.15531818122656197239456555701306978e-19  -2.22510928295044018680633669659520314e-16  -7.1260649207578457468187906234169808e-23   -2.35428894351550768986912031989716946e-45  -4.0429460116318741034530715679497168e-18   -3.50758220050483503840231487890959145e-09  -3.59606992225461883405054054650645483e-20  0.0000000000   
2.20436865669743366475391459938572264e+07  7.27341132168343190585403486404131057e-09  4.37678112176942525563291212263402394e-21   7.27563918308665215228751908615248907e-11  5.31517819277221134326283462011586778e-09   9.49064568879115683310328635184421907e-16  -3.65439679824384029256105124953077288e-09  -1.99359429343649131270121741466088702e-09  -1.2738046712749202022142770556129292e-14    7.27490386327254048524496575279614989e-11   2.69122632157962027457782694890049735e-22   1.13922680803474385327316509472120415e-54  1.16559548575130532867079740808868583e-10  -6.00703458948840695950315446293578551e-15  -2.76589815668439079309086039700966735e-46  -4.49407650306343939206180163738909029e-34  -3.29475117593768014026441876176032906e-25  -1.06704835857931473041681379585939903e-26  -2.4478570447881818744335871577662177e-18    5.27136673578041066535031519293629743e-09  -1.04900407769466696295923275311367107e-23  -6.37884338626132381210888706095072122e-21  -1.13908369067757325640725252594868611e-27   1.43866663843131060164707833178889054e-29  -1.13393706502819187826475819530967914e-19  -2.17253045043210090138367290208810004e-16  -6.97726616884075738694310272037308673e-23  -2.28985276416482640007765009893709685e-45  -3.90764999546267561843308913685572298e-18  -3.46706206070712710127635697512668346e-09  -3.52098367973077299515938316183833862e-20  0.0000000000   
2.27747660572839576841872766030038483e+07  7.17560605419306923907782237553951509e-09  4.43770954469383677476563230339390801e-21   7.17838656497871498818337487781208796e-11  5.24433973061030093715969896131933524e-09   9.32037963423417167485834588911015208e-16  -3.60309860513112121078571641808575311e-09  -1.96183671022580212564407439187911292e-09  -1.24868197686066380017716738357259035e-14   7.17765834265765064854411950729537116e-11   2.64175704339336596690481593738802013e-22   1.09691118516865383657908668511775747e-54  1.15869138872051966760136137103260587e-10  -5.86872107417773655794014828221508164e-15  -2.70236021924444047306603357673701883e-46  -4.37786181605847654285028417851323778e-34  -3.23489076572877641468871637843038756e-25  -1.03791045834506025868803886387655611e-26  -2.40864876356606697228146481218271338e-18   5.20024624507752330445802905775513388e-09  -1.02485490138500278359911882513445934e-23  -6.23286896760932585208487174495821816e-21  -1.1118882337383204521569330950278975e-27    1.41150002430618810945381590028295611e-29  -1.11332869644446664226480162781758666e-19  -2.12262329844185767479558151606142358e-16  -6.83832615801283477028122446161990359e-23  -2.2277599314168162845660284514380599e-45   -3.78057496633893548010879987560580391e-18  -3.42603668300606404014891372825689009e-09  -3.45087237473653251248081820895033302e-20  0.0000000000   
2.35058455475935787208354072121504703e+07  7.08050584293685450279324410870966434e-09  4.49628470330029907608029346831462324e-21   7.08345717023998286942842395053437633e-11  5.1751893889044927340402558227906033e-09    9.1559120069288074319475657632933618e-16   -3.55376437563943903963549622514478784e-09  -1.93231890421118696846099756312513292e-09  -1.22560798288746701892512531586909199e-14   7.08273520173217983988550103301554124e-11   2.59365671413448341403314877259639151e-22   1.05645797979015158776338979096188125e-54  1.15202169324389193154919517408102493e-10  -5.73782370322315500862317123534888904e-15  -2.64222366041972337892713831215274312e-46  -4.27039426063112229404511336335091709e-34  -3.177338760687334881127887956836195e-25    -1.01061593789698586724598338815615991e-26  -2.37224377037073758809273890378769527e-18   5.13081365789652074040359425667810286e-09  -1.00200026235205769579611728052482685e-23  -6.09467469313663611324165325592517532e-21  -1.08668730885852870261200751499144141e-27   1.38513846605694800729753531131745431e-29  -1.09349307547538626439469585453708634e-19  -2.07538782697971050704206253851515152e-16  -6.70924488827407789683315584714835305e-23  -2.16801044527147734333425537740271855e-45  -3.66172092426065368848020378419943439e-18  -3.38450606740164585501998513829598692e-09  -3.38573600727189738601484568783325873e-20  0.0000000000   
2.43598174304031774499395852189743101e+07  6.97236204012816838794020492066179724e-09  4.56187215861514188821130466344690695e-21   6.97525426440350748434695265911649233e-11  5.09636572296350925991720398487721507e-09   8.97046758725324634316661935981556472e-16  -3.49804150839052876581866567659776851e-09  -1.89969718044930804479370981928493666e-09  -1.2000395630659335671888486609658253e-14    6.97453917629095949575444204290847496e-11   2.53784190166344830578103780605902995e-22   1.00853621699572126255766961093770235e-54  1.14448759955366739040651043021695099e-10  -5.58795738939684111201564593222911097e-15  -2.57337653114471759466744548956793222e-46  -4.14822729927579692079431112413637838e-34  -3.11152659669374017737736572098213261e-25  -9.79276811904337129853184613971148428e-27  -2.33203594378991214552770106616063313e-18   5.05166145954435910236205311139372689e-09  -9.75832881270375183012079387188971855e-24  -5.93647448302640177107238504318734879e-21  -1.05815294627617162042242450414740748e-27   1.35455390993761267852593226600414653e-29  -1.07078851878690950335384710589222819e-19  -2.02131046204524166995586440825154289e-16  -6.56451721955485683711398479016870957e-23  -2.09772666742252243891842578370923666e-45  -3.52341087852188565829302870239755476e-18  -3.33614063432784999599481785204916001e-09  -3.31270448915088051104613271016377514e-20  0.0000000000   
2.52137893132127761790437632257981499e+07  6.8670684673796254220975904868339678e-09   4.62463589561408730612981369178543609e-21   6.86971671973994183639042710025612094e-11  5.01947924951201239138067377430110523e-09   8.79148399721841439315877898093787006e-16  -3.44406674820166686130224525824180805e-09  -1.86863445517994185443199276767360232e-09  -1.17589675087749662887786635305815681e-14   6.86900769655768489778558635773240158e-11   2.48372515432922488251123526246308143e-22   9.62949738323876379332844732926387142e-55  1.13720013690977304243281412342959814e-10  -5.4450260046931131974908726294176736e-15   -2.5077083364177603896989053564934795e-46   -4.03304834640134389266567250485256811e-34  -3.04807451114146430643398591892832629e-25  -9.49618825231622774481326220335682367e-27  -2.29377141042442972062570840451393437e-18   4.9744484353924605957200520944176867e-09   -9.50876286464252245349469008341418662e-24  -5.78555065387138320942074940609559937e-21  -1.03118282016042336055229891765359693e-27   1.32494243045976093836806492484766541e-29  -1.04888814833158321260944198332754808e-19  -1.96973005495037199850201472601996834e-16  -6.42715289706431541516069028427598683e-23  -2.03101056439042277168092492413924635e-45  -3.393851812885966409770149012947153e-18    -3.28820666407199673373418701218704592e-09  -3.24338857632943623146440366682464544e-20  0.0000000000   
2.60677611960223749081479412326219897e+07  6.76462512469122560526540080720729306e-09  4.68457591429713532983582055332907526e-21   6.76684453624928592555884727395258058e-11  4.94452996855000212843066519106926476e-09   8.61896123682431158192404462665978518e-16  -3.39184009507285332608623497007139059e-09  -1.83913072840308839737584640827981119e-09  -1.15317954632215620399217839214600551e-14   6.76614076253235604597893397749303392e-11   2.43130647213181314422374114181028168e-22   9.19698543774616938088915156928843482e-55  1.13015930531220888762810625371818077e-10  -5.30902954911197126504885132691254067e-15  -2.44521907623885176402151791293342238e-46  -3.92485740200776320965919750550074447e-34  -2.98698250403050726829774855067602502e-25  -9.21641977878842801130408207250954427e-27  -2.2574501702742903133867609188458724e-18    4.89917458544082522047759120575258812e-09  -9.2713047793368888280828614398190486e-24   -5.64190320567158042828674634464838186e-21  -1.00577693051128392300163075550941234e-27   1.29630402762339278682393328784837267e-29  -1.02779196410940739216148048684309944e-19  -1.92064660569510149268051349182074088e-16  -6.29715192080245363097327232949218326e-23  -1.9678621361751783416217527986934882e-45   -3.27304372735289594291156471584758496e-18  -3.24070415663408606823809261871256044e-09  -3.17778826880756454726965855781829184e-20  0.0000000000   
